"ave_melanism_dorsal","ave_melanism_ventral","MAT","AnnualPrecipitation","MajorAxis_Dorsal","siteName","IL_Site","Tribe","Genus","SpeciesName","longitude","latitude","meanSoilMoisture","beetleAbundance","meanSoilTemp","mammalAbundance","meanVPD","rsds"
156.72,178.629,9.15,356.3,6.847,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
166.124,169.497,9.15,356.3,7.226,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
181.67,160.959,9.15,356.3,7.231,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
185.324,176.419,9.15,356.3,7.785,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
175.476,151.266,9.15,356.3,7.118,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.133,155.037,9.15,356.3,6.079,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.898,151.777,9.15,356.3,6.334,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
183.368,164.374,9.15,356.3,6.972,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
188.166,177.133,9.15,356.3,5.514,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
164.861,165.704,9.15,356.3,6.217,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
174.019,164.553,9.15,356.3,7.003,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
176.939,169.388,9.15,356.3,6.761,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
184.723,178.596,9.15,356.3,5.91,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
179.502,170.317,9.15,356.3,7.254,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
191.246,182.022,9.15,356.3,8.921,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
189.041,162.491,9.15,356.3,5.106,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
189.921,175.749,9.15,356.3,4.882,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
194.927,175.147,9.15,356.3,6.392,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
183.743,177.874,9.15,356.3,6.354,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
170.283,180.171,9.15,356.3,7.262,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
167.646,160.813,9.15,356.3,8.097,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.002,172.434,9.15,356.3,6.557,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
169.65,175.89,9.15,356.3,6.596,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
188.666,157.363,9.15,356.3,5.856,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
169.91,162.077,9.15,356.3,7.603,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
173.208,171.89,9.15,356.3,6.221,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
183.531,166.297,9.15,356.3,7.245,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.781,171.346,9.15,356.3,5.99,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
170.268,160.158,9.15,356.3,6.831,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.637,158.285,9.15,356.3,6.842,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
170.993,154.662,9.15,356.3,5.529,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
180.08,163.019,9.15,356.3,6.705,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
189.238,176.25,9.15,356.3,6.767,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
172.88,175.102,9.15,356.3,7.382,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
180.866,162.478,9.15,356.3,8.11,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
187.322,153.588,9.15,356.3,6.194,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
161.178,154.181,9.15,356.3,6.623,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
169.409,158.16,9.15,356.3,7.714,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
171.195,180.956,9.15,356.3,6.424,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
173.448,169.603,9.15,356.3,8.056,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
162.233,169.247,9.15,356.3,6.065,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
186.062,172.26,9.15,356.3,7.215,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.089,171.914,9.15,356.3,6.302,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
179.844,171.197,9.15,356.3,6.586,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
176.123,176.369,9.15,356.3,7.245,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
192.905,179.445,9.15,356.3,5.935,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.771,175.427,9.15,356.3,6.963,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
186.783,169.596,9.15,356.3,6.986,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
183.656,170.172,9.15,356.3,5.876,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
194.583,178.134,9.15,356.3,5.76,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.679,176.105,9.15,356.3,5.56,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
173.411,173.005,9.15,356.3,7.269,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
161.009,161.215,9.15,356.3,7.74,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
169.953,153.472,9.15,356.3,5.521,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
184.537,186.101,9.15,356.3,6.545,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
167.849,175.345,9.15,356.3,6.83,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
173.402,153.946,9.15,356.3,7.354,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
195.936,170.988,9.15,356.3,6.795,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
181.22,176.647,9.15,356.3,6.486,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.132,176.987,9.15,356.3,6.236,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
170.272,175.348,9.15,356.3,7.175,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
176.475,187.232,9.15,356.3,6.858,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
163.968,173.885,9.15,356.3,6.387,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
158.131,172.004,9.15,356.3,7.116,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.034,172.736,9.15,356.3,6.128,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
189.859,175.788,9.15,356.3,7.688,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
181.589,186.215,9.15,356.3,5.61,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
160.324,166.934,9.15,356.3,6.331,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
175.99,175.546,9.15,356.3,6.875,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
168.426,164.919,9.15,356.3,6.936,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.135,190.731,9.15,356.3,7.216,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
173.301,180.427,9.15,356.3,6.378,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
193.113,171.537,9.15,356.3,6.585,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
190.269,161.376,9.15,356.3,6.249,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
191.104,171.283,9.15,356.3,5.65,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
175.009,169.862,9.15,356.3,7.359,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
194.661,176.644,9.15,356.3,6.681,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
180.262,178.284,9.15,356.3,7.634,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
188.275,180.805,9.15,356.3,6.665,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
172.36,181.98,9.15,356.3,7.008,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
169.355,169.587,9.15,356.3,8.738,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
171.811,165.405,9.15,356.3,7.314,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
167.28,156.672,9.15,356.3,7.744,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
165.977,167.882,9.15,356.3,6.273,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
183.367,171.41,9.15,356.3,6.774,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
197.283,174.431,9.15,356.3,6.508,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
188.627,154.533,9.15,356.3,6.779,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
208.955,177.423,9.15,356.3,5.15,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
179.255,156.966,9.15,356.3,6.814,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
180.323,179.125,9.15,356.3,7.03,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
185.029,172.554,9.15,356.3,7.543,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.483,174.017,9.15,356.3,6.853,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
176.659,168.93,9.15,356.3,6.255,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
173.52,174.138,9.15,356.3,7.261,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
180.402,166.413,9.15,356.3,5.97,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
185.009,189.338,9.15,356.3,6.073,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
162.687,165.176,9.15,356.3,6.764,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.958,165.97,9.15,356.3,6.057,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
171.456,161.616,9.15,356.3,6.677,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
186.275,154.334,9.15,356.3,5.414,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
187.368,162.457,9.15,356.3,7.186,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
179.036,164.354,9.15,356.3,6.805,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
174.531,162.532,9.15,356.3,6.297,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
185.366,167.354,9.15,356.3,6.69,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
193.744,174.606,9.15,356.3,7.141,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
170.225,182.331,9.15,356.3,6.14,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
175.181,179.409,9.15,356.3,6.577,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.182,167.054,9.15,356.3,6.639,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
176.011,174.672,9.15,356.3,5.99,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
184.848,170.974,9.15,356.3,6.483,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
184.005,175.391,9.15,356.3,7.094,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
168.339,160.588,9.15,356.3,5.76,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.516,178.195,9.15,356.3,6.496,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
162.369,158.607,9.15,356.3,7.665,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
166.856,170.897,9.15,356.3,6.663,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
190.819,155.475,9.15,356.3,5.744,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
166.79,168.165,9.15,356.3,6.544,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
169.57,164.535,9.15,356.3,5.92,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
186.785,164.144,9.15,356.3,7.128,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
187.142,160.413,9.15,356.3,6.037,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
168.434,178.437,9.15,356.3,7.196,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
211.35,169.452,9.15,356.3,5.243,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
177.29,181.592,9.15,356.3,7.199,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.968,168.697,9.15,356.3,5.853,"Central Plains Experimental Range NEON","CPER","Harpalini","Discoderus","Discoderus parallelus",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
